n	id	date	publication	title	snippet	forms
608	haretz19461110-01.2.9	10 November 1946	haretz	31 שוטרים בריטים נהרגו בירושלים	"<div class=""txtsearchsnippet"">... כדי להסתכל במקום ההתפוצצות. קטעי הגופות נאספו באמבולאנםים של <b class=""highlightcolor"">בית החולים הממשלתי.</b> לפ ניכן צולמו על ידי צלמי קולנוע ...</div>"	spelled
609	haretz19461126-01.2.51	26 November 1946	haretz	עצבים דרוכים גרמו לאזעקה	"<div class=""txtsearchsnippet"">... שהניח איזה חפץ על יד הכניסה למחלקה הבריטית של <b class=""highlightcolor"">בית החולים הממשלתי.</b> השוטר ירה שתי יריות לעבר האיש שנכנס ...</div>"	spelled
610	haretz19461129-01.2.84	29 November 1946	haretz	מראה עינים והלך נפש	"<div class=""txtsearchsnippet"">... תצלומי הארכי־ םקטורה, בעיקר של ביה""ח ""הדסה"" בירושלים ושל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה, פרי כשרונו של אריך מנדלסון, האדריכל המהולל. ...</div>"	abbreviated
611	haretz19461202-01.2.62	2 December 1946	haretz	חיפושים ומעצרים בירושלים	"<div class=""txtsearchsnippet"">... ""לוחמי חירות ישראל"". נעצר פצוע השוד בתא העצורים של <b class=""highlightcolor"">בית־החולים הממשלתי</b> בירושלים נמצא חיים צוקרווסר בן ‭, 20‬ שנפצע ...</div>"	maqaf
612	haretz19461206-01.2.74	6 December 1946	haretz	", ""2 מעפילי,כבםת ישראל מתו מיריות""-החוקר"	"<div class=""txtsearchsnippet"">... לאניות־הגירוש. על סמך עדויות שונות, ובהן גם עדות רופא <b class=""highlightcolor"">בית־ החולים הממשלתי,</b> שבדק את גוויות ההרוגים וניתחן, באו החוקרים ...</div>"	spelled
613	haretz19461220-01.2.65	20 December 1946	haretz	מזכירי הרשויות בכינוסם	"<div class=""txtsearchsnippet"">... משמרתו ליד גדר המחה. גוויתו הועברה לחדר המתים של <b class=""highlightcolor"">בית־ החולים הממשלתי</b> ברמלה, ותועבר הבוקר ו לתל אביב. הלויתו ...</div>"	spelled
614	haretz19470119-01.2.56	19 January 1947	haretz	"כוו""פה ו"	"<div class=""txtsearchsnippet"">... ?ופקידיו. עזב• את פית החוליפ' ביום ו' עזבו את <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה עת 2 נוטרים ערבים, שנפצעו בהתפוצצות ...</div>"	spelled
615	haretz19470122-01.2.62	22 January 1947	haretz	Untitled	"<div class=""txtsearchsnippet"">... תצלום בערך של ‭80‬ לא""י. נמצא תינוק מת בשטח <b class=""highlightcolor"">בית החולים הממשלתי</b> בבת־גלים נמצא אתמול תינןק זכר מת. המשטרה ...</div>"	spelled
616	haretz19470202-01.2.36	2 February 1947	haretz	בחיפה	"<div class=""txtsearchsnippet"">... המשטרה בחיפה 'לפני 3 'שבועות עזב ביום ו' את <b class=""highlightcolor"">בית־החולים הממשלתי.</b> בבית־החולים נשארו רק כמה שוסרים בריטיים מנפגעי ההתפוצצות. ...</div>"	maqaf
617	haretz19470213-01.2.25	13 February 1947	haretz	מפת ,אזורי הבטחוף של ירושלים	"<div class=""txtsearchsnippet"">... םולקמאן ליד כנסית נוסר ־ דאפ* ברחוב יפו ליד <b class=""highlightcolor"">בית החולים הממשלתי</b> וליד הממקלה הרזמ^ת של הפשסד* בנק ברקלייס ...</div>"	spelled
618	haretz19470214-01.2.98	14 February 1947	haretz	ירושלים החדשה	"<div class=""txtsearchsnippet"">... ‭:83‬ בית הולים העינים על הר אבו תור אינו <b class=""highlightcolor"">בית חולים ממשלתי</b> כי אש של חברת צדקה אנגלית. בית ...</div>"	indefinite
619	haretz19470219-01.2.81	19 February 1947	haretz	הכלל והפרט !	"<div class=""txtsearchsnippet"">... . לות. מר ו. ר. מק־ד, :אגף הבתסי של <b class=""highlightcolor"">בית־החולים הממשלתי</b> :ירושלי*</div>"	maqaf
620	haretz19470304-01.2.16	4 March 1947	haretz	שבתה תנועה המכוניות בעיר	"<div class=""txtsearchsnippet"">... '‭. (11 ‬ טםלקח הבריאות הממשלתית (טל. מס' ‭;(13‬ <b class=""highlightcolor"">ביה""ח הממשלתי</b> ""הירקון"" (טל. מם' ‭:(15‬ מנהל ביה""ח ""הירקון"" ד""ר ...</div>"	abbreviated
621	haretz19470326-01.2.64	26 March 1947	haretz	שכסוך או לא־שכשוך?	"<div class=""txtsearchsnippet"">... גייס מכונה גייפ שי הצבא התהפכה שישים אחה""צ ליד <b class=""highlightcolor"">בית החולים הממשלתי.</b> שני קצינים, שנסעו בה נפצעו. קפטן האתראל ...</div>"	spelled
622	haretz19470326-01.2.75.1	26 March 1947	haretz	Page 6 Advertisements Column 1	"<div class=""txtsearchsnippet"">... חיריה, תל־אפדים. סוגו: מירי. תאורו: פנ־ רש בנין בקרבת <b class=""highlightcolor"">בית החולים הממשלתי.</b> הלקים: בשלמות. השםח: '‭487‬ מבדר. פרסי הרשום: ...</div>"	spelled
623	haretz19470414-01.2.50	14 April 1947	haretz	גאולה כהן ברהה מכלאה	"<div class=""txtsearchsnippet"">... נאפרו ו־2 נעצרו שני הערבים, שבשעת הקטטה ביניהם במסדרון <b class=""highlightcolor"">בית־החולים הממשלתי</b> ברחה גאולה כהן. נאסרו על ידי המשטרה. שני־ ...</div>"	maqaf
624	haretz19470422-01.2.10	22 April 1947	haretz	פיבשטין וברזבי התאבדו בבית־הכלא	"<div class=""txtsearchsnippet"">... לא נודעו. הגופות עדיין לא הועברו לחדר המתים של <b class=""highlightcolor"">בית החולים הממשלתי</b> הסמוך למקום. נראה הדבר כי השניים השיגו ...</div>"	spelled
625	haretz19470423-01.2.69	23 April 1947	haretz	הלוית מזרחי , ברזני ופיינשטיין ,	"<div class=""txtsearchsnippet"">... של קדושי תרצ""ו—תרצ""ם. הלוית השלושה יצאה מחדר המתים של <b class=""highlightcolor"">בית־החולים הממשלתי</b> בירושלים תחת משמר חזק ביותר של צבא ומשטרה, ...</div>"	maqaf
626	haretz19470425-01.2.69	25 April 1947	haretz	גער באשם בהטלת פצצה על מכונית	"<div class=""txtsearchsnippet"">... היליכ כקסטינה ונתפס '. ""א־דיפאע"" מודיע, שטארוריסט ניסה לפוצץ <b class=""highlightcolor"">בית חולים ממשלתי</b> בקטטינה. הצבא תפס אותו ומנע בעד ההתפוצצות. ...</div>"	indefinite
627	haretz19470508-01.2.43	8 May 1947	haretz	בחיפה	"<div class=""txtsearchsnippet"">... 40‬ נפצע קשה וגגרם לו שבר בגולגולת. הועבר־ ל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה ומשם לביה""ח רוטשילד. נכוותה כהתפוצצות פדימופ וואפיקה ...</div>"	abbreviated
628	haretz19470519-01.2.60.1	19 May 1947	haretz	Page 4 Advertisements Column 1	"<div class=""txtsearchsnippet"">... חיריה, תל אפרי* פודז מירי. תאורו: מגרש לבנין ליד <b class=""highlightcolor"">בית החולים הממשלתי.</b> חלקימ: בשלמו* השמח: ‭307 ‬ מפ""ר. פרסי ...</div>"	spelled
629	haretz19470521-01.2.54.1	21 May 1947	haretz	Page 5 Advertisements Column 1	"<div class=""txtsearchsnippet"">... חיריה, תל אפרים. סוגו: מירי. תאורו: מגרש לבגין ליד <b class=""highlightcolor"">בית החולים הממשלתי.</b> חלקים: בשלמות. השטח: ‭307 ‬ ממ""ר. פרטי ...</div>"	spelled
630	haretz19470528-01.2.1	28 May 1947	haretz	"הוחרבה תחבתןהרכבת ברמלה 3 התקפות אצ""ל על קווי מסילת הברזל.-!ערביה נפצעה באופן קל"	"<div class=""txtsearchsnippet"">... במטבה באותה שעה, נפצעה פצעים קלים ברגלה והועברה ' <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו. מנהל התחנה, איברהים חכים' לא חיה ...</div>"	spelled
631	haretz19470612-01.2.39	12 June 1947	haretz	הכלל והפרט	"<div class=""txtsearchsnippet"">... לאופר, לשעבר מנתח ראשי בחבש' נתמנה לרופא מנתח וסגךמנהל <b class=""highlightcolor"">בית־ החולים הממשלתי</b> בחיפה. הגיע לארץ ה' נימן דזניק, אחד ...</div>"	spelled
632	haretz19470619-01.2.44	19 June 1947	haretz	בחיפה	"<div class=""txtsearchsnippet"">... בבוקר ליד קלוב הסירות בנמל. ניצל ונאסף ל י <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה. מת מפצעיו הפועל יצחק עומר, בן ...</div>"	spelled
633	haretz19470625-01.2.72	25 June 1947	haretz	מכל הארץ	"<div class=""txtsearchsnippet"">... בכית הוליפ 12 שעות שבתו האחיות ושאר העובדים של <b class=""highlightcolor"">בית החולים הממשלתי</b> בפרדס־כ""ץ לאות מחאה על האוכל הדל שהם ...</div>"	spelled
634	haretz19470701-01.2.45	1 July 1947	haretz	' בחיפה 1	"<div class=""txtsearchsnippet"">... אשה ושני ילדם. מי נפגע ביריות ההייליפ לפי הודעת <b class=""highlightcolor"">ביה""ח הממשלתי</b> בהיפר. נפגעו ע""י יריות החיילים ביופ א' בערב ...</div>"	abbreviated
635	haretz19470713-01.2.37	13 July 1947	haretz	בירושלים	"<div class=""txtsearchsnippet"">... נשאר רק מעבר צר צביב הגן להולכים לבתי־ המשפט, <b class=""highlightcolor"">בית־החולים הממשלתי</b> וביתיהםהר המרכזי. הכניסה לפקידי הצמשלה, •היתד. מוצרת למגרש ...</div>"	maqaf
636	haretz19470714-01.2.33	14 July 1947	haretz	ן פ3ל הארץ ן	"<div class=""txtsearchsnippet"">... פצעי מוות פועל מצרי, שמת אחר כך־ ב . <b class=""highlightcolor"">בית־החולים הממשלתי</b> ביפו — הותעה ' המשטרה שלשום. במקום ההתקפה ...</div>"	maqaf
637	haretz19470807-01.2.69	7 August 1947	haretz	מקרה דבר בקרבת יפו	"<div class=""txtsearchsnippet"">... ההלימו הולי הדפד פהיפה כל הוא הדבר יצאו את <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה פרס ל־3 חולים שהועב־ ת לפני ...</div>"	spelled
638	haretz19470814-01.2.38	14 August 1947	haretz	מהתגקשויות בגבולות יפו - תל־אביב	"<div class=""txtsearchsnippet"">... מחדר המתים של בית החולים העירוני לחדר המתים של <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו, לאחר שותיק מוהלי תל־ אביב קבע ...</div>"	spelled
639	haretz19470817-01.2.12	17 August 1947	haretz	2 ערבים הרוגים במצאו בקרבת שבובת עזרא	"<div class=""txtsearchsnippet"">... בולאנס של ""הצלב האדום"", שהעביר את ההרוגים לחדר־המתים של <b class=""highlightcolor"">בית־החולים הממשלתי</b> ביפו. דקות מספר לאחר העברת הגויות הגיעי' למקום ...</div>"	maqaf
640	haretz19470818-01.2.36	18 August 1947	haretz	נרצוז ערבי נתל־8ניב	"<div class=""txtsearchsnippet"">... אביב והמחלקה ליולדות ע""י בית החולים העירוני הסךש וע-י <b class=""highlightcolor"">בית החולים הממשלתי</b> ""היחקון'/ ראתה ההסתדרות הרפואית העכמ* בתל אגדב ...</div>"	spelled
641	haretz19470919-01.2.59	19 September 1947	haretz	Untitled	"<div class=""txtsearchsnippet"">... מ ־ . תושבי טירה כולם, נפצעו והועברו־ ל <b class=""highlightcolor"">ביה'־ח הממשלתי</b> בחיפי. . שנים מהם• ג'ומ' עה דאוד ודייב ...</div>"	abbreviated
642	haretz19471022-01.2.65.3	22 October 1947	haretz	Page 5 Advertisements Column 3	"<div class=""txtsearchsnippet"">... הצעות אפשר לקבל לפי בקשה מאת מנהל המשק של <b class=""highlightcolor"">בית החולים הממשלתי</b> "" בתל־אביב י בין השעות ‭14. 00—8. ...</div>"	spelled
643	haretz19471125-01.2.27	25 November 1947	haretz	בחיפה	"<div class=""txtsearchsnippet"">... קפה -האז"" בחיפה־ ב‭12‬ בנו־ בכבד, החלים ויצא את <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה. גדרות התיל פרה' המלביפ - נזק ...</div>"	spelled
644	haretz19471216-01.2.20	16 December 1947	haretz	הפוגה יחסית בארץ אתמול	"<div class=""txtsearchsnippet"">... מאתמול. * י ‭3 . ‬ נטומ ערבים אל <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו הועברו אתמול 3 גופות של אחמד ...</div>"	spelled
645	haretz19471219-01.2.21	19 December 1947	haretz	בעיות תל־אביב בימים אלה	"<div class=""txtsearchsnippet"">... הדרוש* צר המקום בטח החולים העירו־ גי וגם בעזרת <b class=""highlightcolor"">בית החולים הממשלתי</b> •הירקון"" שגיתגה אמגם בימים האחרר נים אין ...</div>"	spelled
